environment,split,source_stem,image,mask
real_room,val,000438,dataset/drivable/images/val/real_room_000438.png,dataset/drivable/masks/val/real_room_000438.png
real_room,val,000078,dataset/drivable/images/val/real_room_000078.png,dataset/drivable/masks/val/real_room_000078.png
real_room,val,000331,dataset/drivable/images/val/real_room_000331.png,dataset/drivable/masks/val/real_room_000331.png
real_room,val,000060,dataset/drivable/images/val/real_room_000060.png,dataset/drivable/masks/val/real_room_000060.png
real_room,val,000446,dataset/drivable/images/val/real_room_000446.png,dataset/drivable/masks/val/real_room_000446.png
real_room,val,000058,dataset/drivable/images/val/real_room_000058.png,dataset/drivable/masks/val/real_room_000058.png
real_room,val,000115,dataset/drivable/images/val/real_room_000115.png,dataset/drivable/masks/val/real_room_000115.png
real_room,val,000047,dataset/drivable/images/val/real_room_000047.png,dataset/drivable/masks/val/real_room_000047.png
real_room,val,000208,dataset/drivable/images/val/real_room_000208.png,dataset/drivable/masks/val/real_room_000208.png
real_room,val,000465,dataset/drivable/images/val/real_room_000465.png,dataset/drivable/masks/val/real_room_000465.png
real_room,val,000007,dataset/drivable/images/val/real_room_000007.png,dataset/drivable/masks/val/real_room_000007.png
real_room,val,000282,dataset/drivable/images/val/real_room_000282.png,dataset/drivable/masks/val/real_room_000282.png
real_room,val,000159,dataset/drivable/images/val/real_room_000159.png,dataset/drivable/masks/val/real_room_000159.png
real_room,val,000081,dataset/drivable/images/val/real_room_000081.png,dataset/drivable/masks/val/real_room_000081.png
real_room,val,000363,dataset/drivable/images/val/real_room_000363.png,dataset/drivable/masks/val/real_room_000363.png
real_room,val,000122,dataset/drivable/images/val/real_room_000122.png,dataset/drivable/masks/val/real_room_000122.png
real_room,val,000409,dataset/drivable/images/val/real_room_000409.png,dataset/drivable/masks/val/real_room_000409.png
real_room,val,000311,dataset/drivable/images/val/real_room_000311.png,dataset/drivable/masks/val/real_room_000311.png
real_room,val,000322,dataset/drivable/images/val/real_room_000322.png,dataset/drivable/masks/val/real_room_000322.png
real_room,val,000014,dataset/drivable/images/val/real_room_000014.png,dataset/drivable/masks/val/real_room_000014.png
real_room,val,000062,dataset/drivable/images/val/real_room_000062.png,dataset/drivable/masks/val/real_room_000062.png
real_room,val,000248,dataset/drivable/images/val/real_room_000248.png,dataset/drivable/masks/val/real_room_000248.png
real_room,val,000357,dataset/drivable/images/val/real_room_000357.png,dataset/drivable/masks/val/real_room_000357.png
real_room,val,000224,dataset/drivable/images/val/real_room_000224.png,dataset/drivable/masks/val/real_room_000224.png
real_room,val,000468,dataset/drivable/images/val/real_room_000468.png,dataset/drivable/masks/val/real_room_000468.png
real_room,val,000067,dataset/drivable/images/val/real_room_000067.png,dataset/drivable/masks/val/real_room_000067.png
real_room,val,000463,dataset/drivable/images/val/real_room_000463.png,dataset/drivable/masks/val/real_room_000463.png
real_room,val,000136,dataset/drivable/images/val/real_room_000136.png,dataset/drivable/masks/val/real_room_000136.png
real_room,val,000104,dataset/drivable/images/val/real_room_000104.png,dataset/drivable/masks/val/real_room_000104.png
real_room,val,000026,dataset/drivable/images/val/real_room_000026.png,dataset/drivable/masks/val/real_room_000026.png
real_room,val,000464,dataset/drivable/images/val/real_room_000464.png,dataset/drivable/masks/val/real_room_000464.png
real_room,val,000491,dataset/drivable/images/val/real_room_000491.png,dataset/drivable/masks/val/real_room_000491.png
real_room,val,000320,dataset/drivable/images/val/real_room_000320.png,dataset/drivable/masks/val/real_room_000320.png
real_room,val,000255,dataset/drivable/images/val/real_room_000255.png,dataset/drivable/masks/val/real_room_000255.png
real_room,val,000496,dataset/drivable/images/val/real_room_000496.png,dataset/drivable/masks/val/real_room_000496.png
real_room,val,000318,dataset/drivable/images/val/real_room_000318.png,dataset/drivable/masks/val/real_room_000318.png
real_room,val,000185,dataset/drivable/images/val/real_room_000185.png,dataset/drivable/masks/val/real_room_000185.png
real_room,val,000493,dataset/drivable/images/val/real_room_000493.png,dataset/drivable/masks/val/real_room_000493.png
real_room,val,000096,dataset/drivable/images/val/real_room_000096.png,dataset/drivable/masks/val/real_room_000096.png
real_room,val,000027,dataset/drivable/images/val/real_room_000027.png,dataset/drivable/masks/val/real_room_000027.png
real_room,val,000211,dataset/drivable/images/val/real_room_000211.png,dataset/drivable/masks/val/real_room_000211.png
real_room,val,000236,dataset/drivable/images/val/real_room_000236.png,dataset/drivable/masks/val/real_room_000236.png
real_room,val,000277,dataset/drivable/images/val/real_room_000277.png,dataset/drivable/masks/val/real_room_000277.png
real_room,val,000445,dataset/drivable/images/val/real_room_000445.png,dataset/drivable/masks/val/real_room_000445.png
real_room,val,000336,dataset/drivable/images/val/real_room_000336.png,dataset/drivable/masks/val/real_room_000336.png
real_room,test,000000,dataset/drivable/images/test/real_room_000000.png,dataset/drivable/masks/test/real_room_000000.png
real_room,test,000422,dataset/drivable/images/test/real_room_000422.png,dataset/drivable/masks/test/real_room_000422.png
real_room,test,000263,dataset/drivable/images/test/real_room_000263.png,dataset/drivable/masks/test/real_room_000263.png
real_room,test,000442,dataset/drivable/images/test/real_room_000442.png,dataset/drivable/masks/test/real_room_000442.png
real_room,test,000206,dataset/drivable/images/test/real_room_000206.png,dataset/drivable/masks/test/real_room_000206.png
real_room,test,000395,dataset/drivable/images/test/real_room_000395.png,dataset/drivable/masks/test/real_room_000395.png
real_room,test,000059,dataset/drivable/images/test/real_room_000059.png,dataset/drivable/masks/test/real_room_000059.png
real_room,test,000165,dataset/drivable/images/test/real_room_000165.png,dataset/drivable/masks/test/real_room_000165.png
real_room,test,000129,dataset/drivable/images/test/real_room_000129.png,dataset/drivable/masks/test/real_room_000129.png
real_room,test,000161,dataset/drivable/images/test/real_room_000161.png,dataset/drivable/masks/test/real_room_000161.png
real_room,test,000045,dataset/drivable/images/test/real_room_000045.png,dataset/drivable/masks/test/real_room_000045.png
real_room,test,000232,dataset/drivable/images/test/real_room_000232.png,dataset/drivable/masks/test/real_room_000232.png
real_room,test,000018,dataset/drivable/images/test/real_room_000018.png,dataset/drivable/masks/test/real_room_000018.png
real_room,test,000281,dataset/drivable/images/test/real_room_000281.png,dataset/drivable/masks/test/real_room_000281.png
real_room,test,000389,dataset/drivable/images/test/real_room_000389.png,dataset/drivable/masks/test/real_room_000389.png
real_room,test,000484,dataset/drivable/images/test/real_room_000484.png,dataset/drivable/masks/test/real_room_000484.png
real_room,test,000205,dataset/drivable/images/test/real_room_000205.png,dataset/drivable/masks/test/real_room_000205.png
real_room,test,000339,dataset/drivable/images/test/real_room_000339.png,dataset/drivable/masks/test/real_room_000339.png
real_room,test,000147,dataset/drivable/images/test/real_room_000147.png,dataset/drivable/masks/test/real_room_000147.png
real_room,test,000253,dataset/drivable/images/test/real_room_000253.png,dataset/drivable/masks/test/real_room_000253.png
real_room,test,000355,dataset/drivable/images/test/real_room_000355.png,dataset/drivable/masks/test/real_room_000355.png
real_room,test,000210,dataset/drivable/images/test/real_room_000210.png,dataset/drivable/masks/test/real_room_000210.png
real_room,test,000168,dataset/drivable/images/test/real_room_000168.png,dataset/drivable/masks/test/real_room_000168.png
real_room,test,000082,dataset/drivable/images/test/real_room_000082.png,dataset/drivable/masks/test/real_room_000082.png
real_room,test,000439,dataset/drivable/images/test/real_room_000439.png,dataset/drivable/masks/test/real_room_000439.png
real_room,test,000053,dataset/drivable/images/test/real_room_000053.png,dataset/drivable/masks/test/real_room_000053.png
real_room,test,000343,dataset/drivable/images/test/real_room_000343.png,dataset/drivable/masks/test/real_room_000343.png
real_room,test,000164,dataset/drivable/images/test/real_room_000164.png,dataset/drivable/masks/test/real_room_000164.png
real_room,test,000170,dataset/drivable/images/test/real_room_000170.png,dataset/drivable/masks/test/real_room_000170.png
real_room,test,000209,dataset/drivable/images/test/real_room_000209.png,dataset/drivable/masks/test/real_room_000209.png
real_room,test,000178,dataset/drivable/images/test/real_room_000178.png,dataset/drivable/masks/test/real_room_000178.png
real_room,test,000494,dataset/drivable/images/test/real_room_000494.png,dataset/drivable/masks/test/real_room_000494.png
real_room,test,000046,dataset/drivable/images/test/real_room_000046.png,dataset/drivable/masks/test/real_room_000046.png
real_room,test,000251,dataset/drivable/images/test/real_room_000251.png,dataset/drivable/masks/test/real_room_000251.png
real_room,test,000416,dataset/drivable/images/test/real_room_000416.png,dataset/drivable/masks/test/real_room_000416.png
real_room,test,000325,dataset/drivable/images/test/real_room_000325.png,dataset/drivable/masks/test/real_room_000325.png
real_room,test,000223,dataset/drivable/images/test/real_room_000223.png,dataset/drivable/masks/test/real_room_000223.png
real_room,test,000299,dataset/drivable/images/test/real_room_000299.png,dataset/drivable/masks/test/real_room_000299.png
real_room,test,000092,dataset/drivable/images/test/real_room_000092.png,dataset/drivable/masks/test/real_room_000092.png
real_room,test,000142,dataset/drivable/images/test/real_room_000142.png,dataset/drivable/masks/test/real_room_000142.png
real_room,test,000469,dataset/drivable/images/test/real_room_000469.png,dataset/drivable/masks/test/real_room_000469.png
real_room,test,000226,dataset/drivable/images/test/real_room_000226.png,dataset/drivable/masks/test/real_room_000226.png
real_room,test,000333,dataset/drivable/images/test/real_room_000333.png,dataset/drivable/masks/test/real_room_000333.png
real_room,test,000265,dataset/drivable/images/test/real_room_000265.png,dataset/drivable/masks/test/real_room_000265.png
real_room,test,000240,dataset/drivable/images/test/real_room_000240.png,dataset/drivable/masks/test/real_room_000240.png
real_room,test,000089,dataset/drivable/images/test/real_room_000089.png,dataset/drivable/masks/test/real_room_000089.png
real_room,test,000387,dataset/drivable/images/test/real_room_000387.png,dataset/drivable/masks/test/real_room_000387.png
real_room,test,000390,dataset/drivable/images/test/real_room_000390.png,dataset/drivable/masks/test/real_room_000390.png
real_room,test,000020,dataset/drivable/images/test/real_room_000020.png,dataset/drivable/masks/test/real_room_000020.png
real_room,test,000295,dataset/drivable/images/test/real_room_000295.png,dataset/drivable/masks/test/real_room_000295.png
